SEASON_YEAR,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GAME_ID,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,AST,TOV,PF,PTS,PLUS_MINUS,NBA_FANTASY_PTS,MIN_RANK,GAME_DATE,HOME
2022-23,1629629,Cam Reddish,POR,0022201120,OKC,L,19.093333333333334,1,4,0.25,0,0,0.0,2,2,1.0,0,0,0,1,1,4,-22,6.0,4777,2023-03-26T00:00:00,1
2022-23,1627736,Malik Beasley,LAL,0022201114,CHI,L,27.5,6,14,0.429,6,14,0.429,0,1,0.0,1,2,2,2,1,18,-11,22.6,2835,2023-03-26T00:00:00,1
2022-23,1629685,Dylan Windler,CLE,0022201117,HOU,W,2.35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0.0,7031,2023-03-26T00:00:00,1
2022-23,1628379,Luke Kennard,MEM,0022201115,ATL,W,22.933333333333334,5,10,0.5,4,9,0.444,0,0,0.0,2,5,2,1,1,14,3,27.4,3898,2023-03-26T00:00:00,0
2022-23,1630583,Santi Aldama,MEM,0022201115,ATL,W,18.566666666666666,0,3,0.0,0,3,0.0,0,0,0.0,0,4,1,0,2,0,8,6.3,4884,2023-03-26T00:00:00,0
2022-23,1631098,Johnny Davis,WAS,0022201119,TOR,L,29.866666666666667,5,8,0.625,3,4,0.75,2,4,0.5,1,3,2,1,1,15,-5,24.8,2265,2023-03-26T00:00:00,0
2022-23,203897,Zach LaVine,CHI,0022201114,LAL,W,36.9,13,19,0.684,2,5,0.4,4,4,1.0,1,1,4,2,1,32,-5,38.4,605,2023-03-26T00:00:00,0
2022-23,1627747,Caris LeVert,CLE,0022201117,HOU,W,30.716666666666665,4,8,0.5,2,5,0.4,0,0,0.0,0,1,1,2,2,10,1,13.7,2066,2023-03-26T00:00:00,1
2022-23,202330,Gordon Hayward,CHA,0022201113,DAL,W,32.36666666666667,8,14,0.571,1,1,1.0,5,5,1.0,1,5,4,3,2,22,4,32.2,1649,2023-03-26T00:00:00,1
2022-23,1631216,Caleb Houstan,ORL,0022201118,BKN,W,22.283333333333335,0,5,0.0,0,5,0.0,0,0,0.0,1,1,1,1,0,0,-2,5.9,4045,2023-03-26T00:00:00,1
2022-23,203076,Anthony Davis,LAL,0022201114,CHI,L,35.855,6,8,0.75,0,0,0.0,3,6,0.5,2,7,5,2,5,15,7,37.3,817,2023-03-26T00:00:00,1
2022-23,1631095,Jabari Smith Jr.,HOU,0022201117,CLE,L,32.02166666666667,4,13,0.308,0,4,0.0,4,4,1.0,2,2,1,0,3,12,-7,24.3,1751,2023-03-26T00:00:00,0
2022-23,1630166,Deni Avdija,WAS,0022201119,TOR,L,34.42333333333333,6,13,0.462,1,4,0.25,2,4,0.5,3,6,7,3,2,15,3,36.3,1148,2023-03-26T00:00:00,0
2022-23,1630557,Corey Kispert,WAS,0022201119,TOR,L,39.916666666666664,7,16,0.438,5,11,0.455,0,0,0.0,0,3,0,4,2,19,-23,18.6,189,2023-03-26T00:00:00,0
2022-23,1629673,Jordan Poole,GSW,0022201121,MIN,L,30.516666666666666,8,16,0.5,3,8,0.375,8,9,0.889,0,4,2,3,2,27,-11,37.8,2112,2023-03-26T00:00:00,1
2022-23,1626157,Karl-Anthony Towns,MIN,0022201121,GSW,W,32.11833333333333,5,16,0.313,4,9,0.444,0,0,0.0,0,5,3,3,2,14,7,27.5,1723,2023-03-26T00:00:00,0
2022-23,1628976,Wendell Carter Jr.,ORL,0022201118,BKN,W,25.283333333333335,7,9,0.778,1,3,0.333,3,4,0.75,1,5,2,0,0,18,4,28.2,3351,2023-03-26T00:00:00,1
2022-23,1628386,Jarrett Allen,CLE,0022201117,HOU,W,35.68333333333333,8,11,0.727,0,0,0.0,8,8,1.0,6,8,2,0,1,24,19,55.8,854,2023-03-26T00:00:00,1
2022-23,1629057,Robert Williams III,BOS,0022201116,SAS,W,18.833333333333332,5,7,0.714,0,0,0.0,1,2,0.5,2,6,0,1,1,11,11,22.6,4838,2023-03-26T00:00:00,1
2022-23,1627884,Derrick Jones Jr.,CHI,0022201114,LAL,W,15.116666666666667,3,4,0.75,2,3,0.667,0,0,0.0,0,4,0,0,4,8,-5,12.8,5504,2023-03-26T00:00:00,0
2022-23,1630573,Sam Hauser,BOS,0022201116,SAS,W,28.05,2,6,0.333,2,6,0.333,0,0,0.0,0,4,2,0,3,6,13,13.8,2695,2023-03-26T00:00:00,1
2022-23,1629655,Daniel Gafford,WAS,0022201119,TOR,L,28.9,3,9,0.333,0,0,0.0,4,6,0.667,5,3,3,1,2,10,-10,26.1,2503,2023-03-26T00:00:00,0
2022-23,2544,LeBron James,LAL,0022201114,CHI,L,29.518333333333334,6,11,0.545,0,2,0.0,7,8,0.875,1,7,3,5,2,19,4,28.1,2347,2023-03-26T00:00:00,1
2022-23,1628983,Shai Gilgeous-Alexander,OKC,0022201120,POR,W,35.166666666666664,9,17,0.529,0,1,0.0,13,15,0.867,2,0,3,3,1,31,1,46.9,980,2023-03-26T00:00:00,0
2022-23,1629680,Matisse Thybulle,POR,0022201120,OKC,L,32.85,3,8,0.375,2,4,0.5,0,0,0.0,0,4,1,1,3,8,7,19.3,1532,2023-03-26T00:00:00,1
2022-23,1630183,Jaden McDaniels,MIN,0022201121,GSW,W,9.898333333333333,0,2,0.0,0,1,0.0,1,4,0.25,0,1,0,1,5,1,-7,1.2,6194,2023-03-26T00:00:00,0
2022-23,1630241,Sam Merrill,CLE,0022201117,HOU,W,2.35,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,1,2.7,7031,2023-03-26T00:00:00,1
2022-23,1630224,Jalen Green,HOU,0022201117,CLE,L,35.266666666666666,10,17,0.588,5,11,0.455,5,6,0.833,0,1,4,1,1,30,-4,39.2,956,2023-03-26T00:00:00,0
2022-23,1629641,Romeo Langford,SAS,0022201116,BOS,L,18.921666666666667,3,6,0.5,1,2,0.5,1,2,0.5,1,1,0,0,0,8,-16,16.4,4823,2023-03-26T00:00:00,0
2022-23,203200,Justin Holiday,DAL,0022201113,CHA,L,13.933333333333334,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,0,1,0,7,2.7,5671,2023-03-26T00:00:00,0
2022-23,1630549,Day'Ron Sharpe,BKN,0022201118,ORL,L,15.25,3,4,0.75,0,0,0.0,2,2,1.0,5,1,0,1,4,8,-12,20.2,5484,2023-03-26T00:00:00,0
2022-23,1641645,Xavier Cooks,WAS,0022201119,TOR,L,2.2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,4,2.7,7052,2023-03-26T00:00:00,0
2022-23,1627749,Dejounte Murray,ATL,0022201115,MEM,L,37.86666666666667,3,11,0.273,1,5,0.2,6,8,0.75,0,2,9,2,0,13,2,26.9,442,2023-03-26T00:00:00,1
2022-23,1630596,Evan Mobley,CLE,0022201117,HOU,W,39.766666666666666,8,12,0.667,0,1,0.0,3,6,0.5,3,4,5,3,1,19,21,43.9,208,2023-03-26T00:00:00,1
2022-23,1631199,Ron Harper Jr.,TOR,0022201119,WAS,W,2.2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,-4,0.0,7052,2023-03-26T00:00:00,1
2022-23,204001,Kristaps Porzingis,WAS,0022201119,TOR,L,33.93333333333333,9,17,0.529,4,7,0.571,4,5,0.8,1,5,2,3,2,26,1,39.2,1251,2023-03-26T00:00:00,0
2022-23,1628378,Donovan Mitchell,CLE,0022201117,HOU,W,36.06166666666667,8,16,0.5,4,9,0.444,2,2,1.0,2,3,1,1,2,22,24,34.5,777,2023-03-26T00:00:00,1
2022-23,1630532,Franz Wagner,ORL,0022201118,BKN,W,32.486666666666665,6,11,0.545,0,2,0.0,7,9,0.778,1,9,6,3,5,19,11,43.0,1620,2023-03-26T00:00:00,1
2022-23,1630214,Xavier Tillman,MEM,0022201115,ATL,W,30.833333333333332,7,10,0.7,0,0,0.0,1,2,0.5,1,7,3,0,0,15,5,44.1,2043,2023-03-26T00:00:00,0
2022-23,1627827,Dorian Finney-Smith,BKN,0022201118,ORL,L,26.066666666666666,1,7,0.143,0,4,0.0,0,0,0.0,4,3,1,2,2,2,-13,15.9,3160,2023-03-26T00:00:00,0
2022-23,1630201,Malachi Flynn,TOR,0022201119,WAS,W,7.216666666666667,0,3,0.0,0,3,0.0,0,0,0.0,0,0,0,0,0,0,-10,0.0,6452,2023-03-26T00:00:00,1
2022-23,1629645,Kevin Porter Jr.,HOU,0022201117,CLE,L,36.71666666666667,3,12,0.25,0,3,0.0,0,0,0.0,1,2,4,2,2,6,-19,16.6,642,2023-03-26T00:00:00,0
2022-23,203935,Marcus Smart,BOS,0022201116,SAS,W,27.5,4,10,0.4,2,6,0.333,3,4,0.75,1,2,4,3,4,13,22,25.6,2835,2023-03-26T00:00:00,1
2022-23,1627752,Taurean Prince,MIN,0022201121,GSW,W,13.938333333333333,1,2,0.5,0,1,0.0,3,3,1.0,0,1,2,0,3,5,-1,9.2,5670,2023-03-26T00:00:00,0
2022-23,1631121,Bryce McGowens,CHA,0022201113,DAL,W,20.366666666666667,3,8,0.375,2,3,0.667,1,2,0.5,1,3,4,2,1,9,0,17.8,4470,2023-03-26T00:00:00,1
2022-23,203914,Gary Harris,ORL,0022201118,BKN,W,18.333333333333332,4,5,0.8,2,3,0.667,0,0,0.0,0,0,3,0,4,10,4,17.5,4943,2023-03-26T00:00:00,1
2022-23,1629023,P.J. Washington,CHA,0022201113,DAL,W,31.25,9,22,0.409,3,8,0.375,0,0,0.0,2,10,4,1,1,21,6,46.4,1938,2023-03-26T00:00:00,1
2022-23,1630172,Patrick Williams,CHI,0022201114,LAL,W,25.016666666666666,3,6,0.5,1,3,0.333,0,0,0.0,1,2,1,2,2,7,12,13.1,3412,2023-03-26T00:00:00,0
2022-23,1630168,Onyeka Okongwu,ATL,0022201115,MEM,L,19.116666666666667,6,6,1.0,0,0,0.0,1,1,1.0,4,3,0,0,2,13,-7,24.4,4769,2023-03-26T00:00:00,1
2022-23,1627853,Ryan Arcidiacono,POR,0022201120,OKC,L,26.866666666666667,1,6,0.167,1,5,0.2,0,0,0.0,0,2,5,1,2,3,4,11.9,2984,2023-03-26T00:00:00,1
2022-23,1630237,Anthony Lamb,GSW,0022201121,MIN,L,17.92,1,3,0.333,1,2,0.5,0,0,0.0,2,1,1,0,0,3,-5,8.1,5017,2023-03-26T00:00:00,1
2022-23,1630577,Julian Champagnie,SAS,0022201116,BOS,L,9.0,1,2,0.5,0,1,0.0,0,0,0.0,0,1,0,0,1,2,-14,3.2,6268,2023-03-26T00:00:00,0
2022-23,1631230,Dominick Barlow,SAS,0022201116,BOS,L,6.833333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,2,0,-8,0.0,6494,2023-03-26T00:00:00,0
2022-23,1628995,Kevin Knox II,POR,0022201120,OKC,L,15.416666666666666,4,9,0.444,3,6,0.5,0,0,0.0,1,4,0,0,3,11,-8,17.0,5453,2023-03-26T00:00:00,1
2022-23,1631094,Paolo Banchero,ORL,0022201118,BKN,W,29.183333333333334,4,13,0.308,1,1,1.0,2,4,0.5,2,7,4,2,1,11,11,25.8,2426,2023-03-26T00:00:00,1
2022-23,1629022,Lonnie Walker IV,LAL,0022201114,CHI,L,13.381666666666666,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,0,0,2,-9,2.0,5747,2023-03-26T00:00:00,1
2022-23,1626145,Tyus Jones,MEM,0022201115,ATL,W,22.573333333333334,5,8,0.625,2,3,0.667,1,2,0.5,1,1,5,0,0,13,3,22.9,3973,2023-03-26T00:00:00,0
2022-23,1631100,AJ Griffin,ATL,0022201115,MEM,L,13.083333333333334,1,5,0.2,0,1,0.0,0,0,0.0,0,1,1,0,1,2,-5,4.7,5786,2023-03-26T00:00:00,1
2022-23,1630570,Trendon Watford,POR,0022201120,OKC,L,10.633333333333333,3,4,0.75,0,1,0.0,0,1,0.0,0,2,0,2,0,6,-3,6.4,6114,2023-03-26T00:00:00,1
2022-23,1630600,Isaiah Mobley,CLE,0022201117,HOU,W,2.35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0.0,7031,2023-03-26T00:00:00,1
2022-23,1628401,Derrick White,BOS,0022201116,SAS,W,32.833333333333336,7,11,0.636,4,6,0.667,1,2,0.5,1,7,2,1,0,19,41,39.6,1537,2023-03-26T00:00:00,1
2022-23,1630228,Jonathan Kuminga,GSW,0022201121,MIN,L,14.738333333333333,2,4,0.5,0,1,0.0,1,2,0.5,1,0,1,0,2,5,-8,13.7,5564,2023-03-26T00:00:00,1
2022-23,201976,Patrick Beverley,CHI,0022201114,LAL,W,22.883333333333333,4,7,0.571,1,3,0.333,1,2,0.5,0,4,5,0,4,10,-2,25.3,3908,2023-03-26T00:00:00,0
2022-23,203476,Gorgui Dieng,SAS,0022201116,BOS,L,7.016666666666667,0,4,0.0,0,3,0.0,0,0,0.0,0,1,2,0,0,0,-13,4.2,6473,2023-03-26T00:00:00,0
2022-23,1629661,Cameron Johnson,BKN,0022201118,ORL,L,26.108333333333334,4,10,0.4,1,5,0.2,1,1,1.0,2,1,1,2,3,10,-14,16.1,3150,2023-03-26T00:00:00,0
2022-23,1628966,Keita Bates-Diop,SAS,0022201116,BOS,L,19.083333333333332,1,6,0.167,0,2,0.0,0,0,0.0,1,4,1,0,0,2,-3,9.5,4779,2023-03-26T00:00:00,0
2022-23,203115,Will Barton,TOR,0022201119,WAS,W,3.75,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,2,0,7.7,6857,2023-03-26T00:00:00,1
2022-23,1630553,Keon Johnson,POR,0022201120,OKC,L,21.133333333333333,4,9,0.444,2,4,0.5,4,6,0.667,1,0,5,3,1,14,-10,19.7,4304,2023-03-26T00:00:00,1
2022-23,203937,Kyle Anderson,MIN,0022201121,GSW,W,31.616666666666667,5,10,0.5,1,3,0.333,1,2,0.5,2,8,7,2,0,12,-10,50.5,1853,2023-03-26T00:00:00,0
2022-23,1629631,De'Andre Hunter,ATL,0022201115,MEM,L,32.3,8,20,0.4,1,8,0.125,0,0,0.0,1,4,2,1,3,17,2,31.0,1662,2023-03-26T00:00:00,1
2022-23,1628978,Donte DiVincenzo,GSW,0022201121,MIN,L,20.67,1,1,1.0,0,0,0.0,0,0,0.0,0,3,2,1,3,2,-1,7.6,4410,2023-03-26T00:00:00,1
2022-23,1629117,Wenyen Gabriel,LAL,0022201114,CHI,L,8.745,0,1,0.0,0,0,0.0,2,4,0.5,1,1,1,0,2,2,-19,8.9,6298,2023-03-26T00:00:00,1
2022-23,1629020,Jarred Vanderbilt,LAL,0022201114,CHI,L,21.4,2,5,0.4,0,1,0.0,0,0,0.0,2,2,0,1,0,4,-27,7.8,4244,2023-03-26T00:00:00,1
2022-23,1627763,Malcolm Brogdon,BOS,0022201116,SAS,W,26.016666666666666,6,12,0.5,1,3,0.333,7,8,0.875,2,3,9,0,2,20,22,45.5,3168,2023-03-26T00:00:00,1
2022-23,1630205,Lamar Stevens,CLE,0022201117,HOU,W,9.883333333333333,1,3,0.333,0,1,0.0,0,0,0.0,0,4,0,0,1,2,-4,6.8,6195,2023-03-26T00:00:00,1
2022-23,1630547,James Bouknight,CHA,0022201113,DAL,W,10.05,2,5,0.4,1,3,0.333,0,0,0.0,0,3,0,0,1,5,-8,14.6,6171,2023-03-26T00:00:00,1
2022-23,203991,Clint Capela,ATL,0022201115,MEM,L,28.69,8,11,0.727,0,0,0.0,2,2,1.0,6,10,1,1,2,18,3,52.7,2556,2023-03-26T00:00:00,1
2022-23,1628988,Aaron Holiday,ATL,0022201115,MEM,L,3.65,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,0.0,6873,2023-03-26T00:00:00,1
2022-23,1630696,Dru Smith,BKN,0022201108,MIA,W,3.5,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0,1,0,2,1.2,6893,2023-03-25T00:00:00,0
2022-23,203496,Robert Covington,LAC,0022201112,NOP,L,16.083333333333332,4,5,0.8,3,3,1.0,0,0,0.0,0,2,1,1,0,11,-2,22.9,5338,2023-03-25T00:00:00,1
2022-23,1629647,Darius Bazley,PHX,0022201110,PHI,W,1.5833333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1,0,0,-1,0.5,7143,2023-03-25T00:00:00,1
2022-23,1629003,Shake Milton,PHI,0022201110,PHX,L,24.195,2,9,0.222,0,1,0.0,3,3,1.0,2,0,6,2,1,7,-16,19.4,3610,2023-03-25T00:00:00,0
2022-23,202066,Garrett Temple,NOP,0022201112,LAC,W,2.8833333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0.0,6968,2023-03-25T00:00:00,0
2022-23,1629130,Duncan Robinson,MIA,0022201108,BKN,L,3.5,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,-2,0.0,6893,2023-03-25T00:00:00,1
2022-23,1630531,Jaden Springer,PHI,0022201110,PHX,L,4.1,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,-2,3.0,6810,2023-03-25T00:00:00,0
2022-23,1630549,Day'Ron Sharpe,BKN,0022201108,MIA,W,13.75,3,4,0.75,0,0,0.0,3,3,1.0,6,2,2,0,1,9,-2,27.6,5699,2023-03-25T00:00:00,0
2022-23,1630192,Zeke Nnaji,DEN,0022201109,MIL,W,12.833333333333334,2,3,0.667,0,1,0.0,1,2,0.5,1,5,1,0,2,5,3,16.7,5830,2023-03-25T00:00:00,1
2022-23,1630561,David Duke Jr.,BKN,0022201108,MIA,W,2.8333333333333335,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,1,0,0,2,0.2,6977,2023-03-25T00:00:00,0
2022-23,201567,Kevin Love,MIA,0022201108,BKN,L,18.833333333333332,2,4,0.5,1,1,1.0,0,0,0.0,1,2,2,0,2,5,-12,11.6,4838,2023-03-25T00:00:00,1
2022-23,1629027,Trae Young,ATL,0022201107,IND,W,20.8,6,11,0.545,0,1,0.0,2,2,1.0,1,2,5,3,1,14,-8,25.1,4374,2023-03-25T00:00:00,1
2022-23,1628370,Malik Monk,SAC,0022201111,UTA,W,9.766666666666667,3,5,0.6,2,3,0.667,0,0,0.0,0,1,1,2,0,8,-3,14.7,6202,2023-03-25T00:00:00,1
2022-23,1628389,Bam Adebayo,MIA,0022201108,BKN,L,34.61666666666667,8,14,0.571,0,0,0.0,0,0,0.0,4,3,2,4,3,16,-24,29.4,1104,2023-03-25T00:00:00,1
2022-23,1629006,Josh Okogie,PHX,0022201110,PHI,W,24.823333333333334,2,9,0.222,2,4,0.5,1,2,0.5,1,0,6,0,2,7,4,17.2,3460,2023-03-25T00:00:00,1
2022-23,1627826,Ivica Zubac,LAC,0022201112,NOP,L,17.496666666666666,6,7,0.857,0,0,0.0,1,2,0.5,0,5,2,0,3,13,-14,28.0,5104,2023-03-25T00:00:00,1
2022-23,1627777,Georges Niang,PHI,0022201110,PHX,L,23.508333333333333,1,4,0.25,0,2,0.0,2,2,1.0,0,3,2,1,2,4,-29,9.6,3770,2023-03-25T00:00:00,0
2022-23,1630188,Jalen Smith,IND,0022201107,ATL,L,24.766666666666666,4,9,0.444,1,2,0.5,2,2,1.0,3,4,2,3,2,11,-17,25.4,3474,2023-03-25T00:00:00,0
2022-23,202695,Kawhi Leonard,LAC,0022201112,NOP,L,27.433333333333334,4,16,0.25,0,6,0.0,4,6,0.667,1,5,4,2,1,12,-20,29.2,2854,2023-03-25T00:00:00,1
2022-23,1631100,AJ Griffin,ATL,0022201107,IND,W,23.333333333333332,4,9,0.444,3,6,0.5,0,0,0.0,2,0,3,1,1,11,25,22.9,3809,2023-03-25T00:00:00,1
2022-23,1628960,Grayson Allen,MIL,0022201109,DEN,L,24.65,3,7,0.429,3,6,0.5,4,4,1.0,0,4,1,0,2,13,-8,22.3,3500,2023-03-25T00:00:00,0
2022-23,1631212,Peyton Watson,DEN,0022201109,MIL,W,3.183333333333333,3,4,0.75,2,2,1.0,0,0,0.0,0,0,0,0,0,8,1,8.0,6924,2023-03-25T00:00:00,1
2022-23,203933,T.J. Warren,PHX,0022201110,PHI,W,26.8,7,12,0.583,2,4,0.5,0,0,0.0,1,7,0,0,0,16,25,31.6,3002,2023-03-25T00:00:00,1
2022-23,203521,Matthew Dellavedova,SAC,0022201111,UTA,W,19.151666666666667,2,5,0.4,1,3,0.333,0,0,0.0,0,2,2,0,3,5,3,13.4,4758,2023-03-25T00:00:00,1
2022-23,200782,P.J. Tucker,PHI,0022201110,PHX,L,28.225,2,2,1.0,1,1,1.0,0,0,0.0,2,2,0,0,3,5,-6,12.8,2665,2023-03-25T00:00:00,0
2022-23,1626171,Bobby Portis,MIL,0022201109,DEN,L,24.883333333333333,4,11,0.364,1,4,0.25,2,2,1.0,1,5,0,0,2,11,-8,18.2,3443,2023-03-25T00:00:00,0
2022-23,203932,Aaron Gordon,DEN,0022201109,MIL,W,25.2,4,9,0.444,1,5,0.2,0,0,0.0,1,6,1,1,3,9,12,23.9,3372,2023-03-25T00:00:00,1
2022-23,1630538,Bones Hyland,LAC,0022201112,NOP,L,23.85,7,12,0.583,3,8,0.375,1,1,1.0,0,2,7,5,2,18,-12,25.9,3693,2023-03-25T00:00:00,1
2022-23,1627739,Kris Dunn,UTA,0022201111,SAC,L,25.766666666666666,5,11,0.455,1,2,0.5,1,3,0.333,0,4,5,3,1,12,2,21.3,3235,2023-03-25T00:00:00,0
2022-23,1631323,Simone Fontecchio,UTA,0022201111,SAC,L,28.81833333333333,2,10,0.2,1,5,0.2,0,0,0.0,0,3,1,2,3,5,-4,8.1,2524,2023-03-25T00:00:00,0
2022-23,1630558,Davion Mitchell,SAC,0022201111,UTA,W,29.316666666666666,5,11,0.455,0,6,0.0,1,1,1.0,0,0,6,0,3,11,7,32.0,2395,2023-03-25T00:00:00,1
2022-23,201566,Russell Westbrook,LAC,0022201112,NOP,L,25.85,4,12,0.333,1,5,0.2,5,5,1.0,0,3,5,4,2,14,-17,21.1,3216,2023-03-25T00:00:00,1
2022-23,1628470,Torrey Craig,PHX,0022201110,PHI,W,18.665,2,5,0.4,2,3,0.667,0,0,0.0,1,2,1,0,0,6,1,14.1,4873,2023-03-25T00:00:00,1
2022-23,1630556,Kessler Edwards,SAC,0022201111,UTA,W,13.435,1,2,0.5,0,0,0.0,2,2,1.0,0,3,3,1,1,4,2,14.1,5732,2023-03-25T00:00:00,1
2022-23,203484,Kentavious Caldwell-Pope,DEN,0022201109,MIL,W,28.116666666666667,4,8,0.5,0,0,0.0,3,5,0.6,2,6,1,1,0,11,15,24.1,2687,2023-03-25T00:00:00,1
2022-23,204456,T.J. McConnell,IND,0022201107,ATL,L,19.166666666666668,5,7,0.714,0,0,0.0,0,0,0.0,0,2,3,4,1,10,-16,12.9,4753,2023-03-25T00:00:00,0
2022-23,1631128,Christian Braun,DEN,0022201109,MIL,W,20.033333333333335,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,2,0,2,0.0,4542,2023-03-25T00:00:00,1
2022-23,1630529,Herbert Jones,NOP,0022201112,LAC,W,23.4,2,2,1.0,0,0,0.0,0,0,0.0,4,2,2,2,2,4,12,18.2,3791,2023-03-25T00:00:00,0
2022-23,1627745,Damian Jones,UTA,0022201111,SAC,L,7.383333333333334,0,0,0.0,0,0,0.0,0,0,0.0,1,1,1,0,0,0,4,9.9,6428,2023-03-25T00:00:00,0
2022-23,1628962,Udoka Azubuike,UTA,0022201111,SAC,L,10.366666666666667,1,2,0.5,0,0,0.0,0,0,0.0,3,3,1,1,0,2,-4,9.7,6145,2023-03-25T00:00:00,0
2022-23,1630230,Naji Marshall,NOP,0022201112,LAC,W,22.216666666666665,3,7,0.429,1,2,0.5,1,2,0.5,0,3,2,2,1,8,6,12.6,4063,2023-03-25T00:00:00,0
2022-23,203925,Joe Harris,BKN,0022201108,MIA,W,14.983333333333333,2,5,0.4,2,5,0.4,0,0,0.0,0,2,1,0,0,6,8,9.9,5529,2023-03-25T00:00:00,0
2022-23,203992,Bogdan Bogdanovic,ATL,0022201107,IND,W,31.866666666666667,4,8,0.5,1,2,0.5,0,0,0.0,1,3,1,1,2,9,-5,17.3,1787,2023-03-25T00:00:00,1
2022-23,1626166,Cameron Payne,PHX,0022201110,PHI,W,22.201666666666668,6,9,0.667,2,2,1.0,0,0,0.0,0,2,7,0,2,14,22,26.9,4067,2023-03-25T00:00:00,1
2022-23,202710,Jimmy Butler,MIA,0022201108,BKN,L,32.66833333333334,6,13,0.462,1,2,0.5,5,7,0.714,1,0,5,1,1,18,-33,25.7,1579,2023-03-25T00:00:00,1
2022-23,1628427,Vlatko Cancar,DEN,0022201109,MIL,W,3.183333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0,0,0,1,1.2,6924,2023-03-25T00:00:00,1
2022-23,101108,Chris Paul,PHX,0022201110,PHI,W,25.716666666666665,4,7,0.571,2,3,0.667,3,3,1.0,1,4,7,1,2,13,-2,31.5,3246,2023-03-25T00:00:00,1
2022-23,1626192,Pat Connaughton,MIL,0022201109,DEN,L,23.666666666666668,2,5,0.4,1,4,0.25,0,0,0.0,0,4,2,2,3,5,-22,10.8,3738,2023-03-25T00:00:00,0
2022-23,1629599,Amir Coffey,LAC,0022201112,NOP,L,9.616666666666667,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,2.0,6215,2023-03-25T00:00:00,1
2022-23,1629611,Terance Mann,LAC,0022201112,NOP,L,19.866666666666667,1,2,0.5,1,1,1.0,2,2,1.0,0,1,2,2,3,5,-4,10.2,4582,2023-03-25T00:00:00,1
2022-23,1630699,MarJon Beauchamp,MIL,0022201109,DEN,L,5.9,2,2,1.0,1,1,1.0,0,0,0.0,0,1,0,0,0,5,-3,6.2,6589,2023-03-25T00:00:00,0
2022-23,1630180,Saddiq Bey,ATL,0022201107,IND,W,24.516666666666666,7,16,0.438,3,7,0.429,1,1,1.0,2,4,1,0,1,18,9,26.7,3531,2023-03-25T00:00:00,1
2022-23,1629614,Andrew Nembhard,IND,0022201107,ATL,L,27.333333333333332,5,8,0.625,2,4,0.5,0,0,0.0,0,2,4,3,2,12,5,20.4,2879,2023-03-25T00:00:00,0
2022-23,1628988,Aaron Holiday,ATL,0022201107,IND,W,11.983333333333333,2,4,0.5,2,3,0.667,1,2,0.5,0,0,2,1,1,7,10,15.0,5969,2023-03-25T00:00:00,1
2022-23,1628410,Edmond Sumner,BKN,0022201108,MIA,W,14.666666666666666,4,7,0.571,1,2,0.5,3,3,1.0,1,0,0,1,2,12,-2,12.2,5577,2023-03-25T00:00:00,0
2022-23,1629001,De'Anthony Melton,PHI,0022201110,PHX,L,23.971666666666668,2,6,0.333,1,3,0.333,0,0,0.0,0,2,3,1,3,5,9,13.9,3669,2023-03-25T00:00:00,0
2022-23,1626158,Richaun Holmes,SAC,0022201111,UTA,W,3.55,0,3,0.0,0,0,0.0,0,0,0.0,1,0,0,0,1,0,-6,1.2,6884,2023-03-25T00:00:00,1
2022-23,1629111,Jock Landale,PHX,0022201110,PHI,W,13.851666666666667,1,2,0.5,0,0,0.0,0,1,0.0,1,1,1,1,2,2,16,7.9,5683,2023-03-25T00:00:00,1
2022-23,201569,Eric Gordon,LAC,0022201112,NOP,L,24.15,5,5,1.0,3,3,1.0,2,2,1.0,0,3,1,2,0,15,-9,21.1,3620,2023-03-25T00:00:00,1
2022-23,1631097,Bennedict Mathurin,IND,0022201107,ATL,L,24.2,2,4,0.5,0,1,0.0,0,0,0.0,1,1,1,1,0,4,-10,9.9,3607,2023-03-25T00:00:00,0
