SEASON_YEAR,PLAYER_ID,PLAYER_NAME,GAME_ID,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,AST,TOV,PF,PTS,PLUS_MINUS,NBA_FANTASY_PTS,MIN_RANK,GAME_DATE,HOME,PLAYER_USG_PCT,TEAM_DEF_RATING,TEAM_PACE,TEAM_ID,MATCHUP_ID
2023-24,203915,Spencer Dinwiddie,22300915,W,33.81666666666667,1,3,0.333,1,2,0.5,2,2,1.0,0,2,3,0,3,5,-5,20.9,3654,2024-03-08,1,0.644,123.8,100.92,1610612747,1610612749
2023-24,203915,Spencer Dinwiddie,22300901,L,24.266666666666666,2,3,0.667,2,3,0.667,2,4,0.5,0,2,1,1,3,8,-9,10.9,9733,2024-03-06,1,0.84,116.5,105.14,1610612747,1610612758
2023-24,203915,Spencer Dinwiddie,22300884,W,24.286666666666665,1,4,0.25,0,2,0.0,0,0,0.0,0,2,3,1,0,2,35,10.9,9727,2024-03-04,1,0.25,116.0,99.02,1610612747,1610612760
2023-24,203915,Spencer Dinwiddie,22300869,L,19.95,1,4,0.25,1,3,0.333,0,0,0.0,1,0,3,1,0,3,-7,7.7,12247,2024-03-02,1,0.375,120.2,94.46,1610612747,1610612743
2023-24,203915,Spencer Dinwiddie,22300856,W,25.73333333333333,3,5,0.6,2,3,0.667,2,3,0.667,0,0,3,1,2,10,4,13.5,8826,2024-02-29,1,0.791,116.0,103.17,1610612747,1610612764
2023-24,203915,Spencer Dinwiddie,22300848,W,19.98333333333333,3,6,0.5,1,4,0.25,0,0,0.0,0,2,6,2,0,7,-3,16.4,12231,2024-02-28,0,0.583,116.7,100.22,1610612747,1610612746
2023-24,203915,Spencer Dinwiddie,22300818,L,23.433333333333334,1,5,0.2,1,4,0.25,0,0,0.0,0,0,2,0,2,3,-5,6.0,10223,2024-02-25,0,0.3,110.2,102.44,1610612747,1610612756
2023-24,203915,Spencer Dinwiddie,22300813,W,24.33333333333333,0,6,0.0,0,3,0.0,0,0,0.0,0,1,1,0,1,0,21,2.7,9694,2024-02-23,1,0.0,116.1,105.02,1610612747,1610612759
2023-24,203915,Spencer Dinwiddie,22300802,L,17.95,2,6,0.333,0,1,0.0,1,1,1.0,0,0,3,0,5,5,6,12.5,13369,2024-02-22,0,0.388,112.0,102.7,1610612747,1610612744
2023-24,203915,Spencer Dinwiddie,22300788,W,27.616666666666667,4,6,0.667,2,4,0.5,0,0,0.0,0,0,4,1,2,10,9,21.0,7642,2024-02-14,0,0.833,129.5,105.64,1610612747,1610612762
2023-24,203915,Spencer Dinwiddie,22300776,W,31.28333333333333,2,6,0.333,1,5,0.2,1,1,1.0,0,2,7,4,2,6,5,20.9,5275,2024-02-13,1,0.466,117.7,107.34,1610612747,1610612765
2023-24,203915,Spencer Dinwiddie,22300720,L,34.6,4,8,0.5,0,4,0.0,1,1,1.0,0,1,5,0,0,9,4,20.7,3147,2024-02-06,1,0.533,107.4,100.66,1610612751,1610612742
2023-24,203915,Spencer Dinwiddie,22300717,L,39.38333333333333,3,12,0.25,2,6,0.333,1,2,0.5,0,3,5,0,3,9,-14,20.1,639,2024-02-05,1,0.349,100.3,99.4,1610612751,1610612744
2023-24,203915,Spencer Dinwiddie,22300698,W,25.716666666666665,1,5,0.2,1,5,0.2,0,0,0.0,0,3,6,0,3,3,16,15.6,8839,2024-02-03,0,0.3,130.6,103.0,1610612751,1610612755
2023-24,203915,Spencer Dinwiddie,22300677,L,29.6,6,10,0.6,2,4,0.5,2,3,0.667,0,2,5,0,1,16,-13,25.9,6364,2024-01-31,1,0.707,116.8,101.4,1610612751,1610612756
2023-24,203915,Spencer Dinwiddie,22300660,W,26.316666666666663,0,5,0.0,0,2,0.0,2,2,1.0,2,0,8,0,3,2,2,22.4,8444,2024-01-29,1,0.17,138.2,106.16,1610612751,1610612762
2023-24,203915,Spencer Dinwiddie,22300645,W,35.416666666666664,3,11,0.273,0,4,0.0,4,6,0.667,0,2,9,2,3,10,1,29.9,2624,2024-01-27,1,0.367,98.8,106.7,1610612751,1610612745
2023-24,203915,Spencer Dinwiddie,22300629,L,32.17,5,10,0.5,3,6,0.5,1,1,1.0,0,2,2,0,3,14,1,19.4,4698,2024-01-25,1,0.67,100.0,94.04,1610612751,1610612750
2023-24,203915,Spencer Dinwiddie,22300615,L,18.566666666666663,0,4,0.0,0,4,0.0,0,0,0.0,0,0,4,1,1,0,7,5.0,13043,2024-01-23,1,0.0,106.0,97.28,1610612751,1610612752
2023-24,203915,Spencer Dinwiddie,22300600,L,32.65,6,9,0.667,4,6,0.667,0,0,0.0,1,1,7,1,2,16,-8,30.9,4395,2024-01-21,0,0.889,109.6,102.28,1610612751,1610612746
2023-24,203915,Spencer Dinwiddie,22300591,W,33.03666666666667,5,11,0.455,4,8,0.5,5,5,1.0,0,3,4,1,1,19,10,30.6,4135,2024-01-19,0,0.72,124.8,104.36,1610612751,1610612747
2023-24,203915,Spencer Dinwiddie,22300578,L,32.446666666666665,5,8,0.625,3,4,0.75,6,7,0.857,0,2,7,1,2,19,12,33.9,4522,2024-01-17,0,0.857,114.6,92.52,1610612751,1610612757
2023-24,203915,Spencer Dinwiddie,22300562,L,20.4,1,6,0.167,1,6,0.167,0,0,0.0,0,0,1,1,2,3,-13,12.5,11976,2024-01-15,1,0.25,90.4,95.11,1610612751,1610612748
2023-24,203915,Spencer Dinwiddie,22300527,L,15.583333333333334,1,3,0.333,0,2,0.0,0,0,0.0,0,2,3,0,2,2,-20,8.9,14670,2024-01-11,0,0.333,99.7,101.12,1610612751,1610612739
2023-24,203915,Spencer Dinwiddie,22300498,L,27.606666666666666,1,6,0.167,1,4,0.25,2,2,1.0,1,2,5,1,0,5,3,15.1,7654,2024-01-07,1,0.363,116.5,98.81,1610612751,1610612757
2023-24,203915,Spencer Dinwiddie,22300481,W,33.03333333333333,7,12,0.583,3,7,0.429,6,6,1.0,0,3,4,2,3,23,-7,33.6,4137,2024-01-05,1,0.786,123.4,100.54,1610612751,1610612760
2023-24,203915,Spencer Dinwiddie,22300469,L,28.1,3,5,0.6,2,3,0.667,3,5,0.6,0,1,5,1,1,11,-16,24.7,7320,2024-01-03,0,0.764,101.6,99.16,1610612751,1610612745
2023-24,203915,Spencer Dinwiddie,22300461,L,21.28333333333333,0,6,0.0,0,4,0.0,0,0,0.0,0,0,5,1,1,0,-25,6.5,11471,2024-01-02,0,0.0,86.3,97.22,1610612751,1610612740
2023-24,203915,Spencer Dinwiddie,22300447,L,36.91666666666666,4,13,0.308,1,6,0.167,4,4,1.0,3,0,5,1,3,13,-12,26.1,1714,2023-12-31,0,0.44,104.2,102.72,1610612751,1610612760
2023-24,203915,Spencer Dinwiddie,22300430,L,27.321666666666665,5,16,0.313,3,10,0.3,4,6,0.667,2,6,6,1,2,17,12,37.6,7837,2023-12-29,0,0.456,109.6,93.98,1610612751,1610612764
2023-24,203915,Spencer Dinwiddie,22300406,W,34.016666666666666,2,11,0.182,0,3,0.0,5,8,0.625,1,4,6,0,4,9,1,27.0,3522,2023-12-26,0,0.31,114.7,102.5,1610612751,1610612765
2023-24,203915,Spencer Dinwiddie,22300394,W,30.166666666666668,5,12,0.417,2,5,0.4,2,4,0.5,1,3,7,1,1,14,11,31.3,5992,2023-12-23,1,0.509,119.9,102.42,1610612751,1610612765
2023-24,203915,Spencer Dinwiddie,22300383,L,32.81666666666667,2,4,0.5,2,4,0.5,0,0,0.0,1,0,3,1,3,6,-11,10.7,4279,2023-12-22,1,0.75,120.1,96.72,1610612751,1610612743
2023-24,203915,Spencer Dinwiddie,22300368,L,30.55666666666667,3,11,0.273,2,8,0.25,2,2,1.0,0,2,2,2,0,10,-27,16.4,5752,2023-12-20,1,0.421,99.5,103.74,1610612751,1610612752
2023-24,203915,Spencer Dinwiddie,22300357,L,36.36666666666667,7,15,0.467,1,6,0.167,2,3,0.667,1,7,11,1,0,17,-16,48.1,2036,2023-12-18,0,0.521,106.1,102.68,1610612751,1610612762
2023-24,203915,Spencer Dinwiddie,22300339,L,39.91166666666667,6,13,0.462,3,10,0.3,1,2,0.5,1,4,14,2,1,16,-6,53.0,492,2023-12-16,0,0.576,118.1,101.2,1610612751,1610612744
2023-24,203915,Spencer Dinwiddie,22300322,L,24.0,5,11,0.455,1,4,0.25,6,7,0.857,0,4,8,2,3,17,-10,34.8,9900,2023-12-14,0,0.604,99.2,103.52,1610612751,1610612743
2023-24,203915,Spencer Dinwiddie,22300317,W,35.22,6,11,0.545,2,5,0.4,2,4,0.5,2,6,7,2,4,16,-10,40.1,2758,2023-12-13,0,0.627,120.1,95.22,1610612751,1610612756
2023-24,203915,Spencer Dinwiddie,22300303,L,34.016666666666666,5,14,0.357,2,8,0.25,4,5,0.8,0,2,8,3,2,16,-19,27.4,3522,2023-12-11,0,0.494,117.7,101.7,1610612751,1610612758
2023-24,203915,Spencer Dinwiddie,22301219,W,33.2,6,15,0.4,1,6,0.167,1,1,1.0,0,3,9,2,3,14,19,41.1,4023,2023-12-08,1,0.453,118.2,104.58,1610612751,1610612764
2023-24,203915,Spencer Dinwiddie,22301209,W,28.266666666666666,5,19,0.263,1,5,0.2,2,3,0.667,1,1,4,2,0,13,-7,25.4,7226,2023-12-06,0,0.32,109.0,104.24,1610612751,1610612737
2023-24,203915,Spencer Dinwiddie,22300282,W,35.45166666666667,8,15,0.533,3,7,0.429,3,4,0.75,0,4,3,2,2,22,21,29.3,2606,2023-12-02,1,0.656,126.9,102.26,1610612751,1610612753
2023-24,203915,Spencer Dinwiddie,22300266,L,34.2,3,9,0.333,1,6,0.167,2,2,1.0,0,4,8,1,1,9,2,24.8,3409,2023-11-30,1,0.455,129.8,96.32,1610612751,1610612766
2023-24,203915,Spencer Dinwiddie,22300054,W,37.9,5,17,0.294,3,11,0.273,10,10,1.0,1,8,8,1,0,23,15,56.8,1238,2023-11-28,1,0.537,112.3,101.9,1610612751,1610612761
2023-24,203915,Spencer Dinwiddie,22300250,W,38.36666666666667,7,17,0.412,3,9,0.333,7,8,0.875,2,3,7,2,4,24,9,41.5,1031,2023-11-26,1,0.585,127.4,93.14,1610612751,1610612741
2023-24,203915,Spencer Dinwiddie,22300240,W,36.41,4,9,0.444,2,7,0.286,4,4,1.0,0,2,11,3,2,14,17,35.9,2018,2023-11-25,1,0.651,120.3,95.42,1610612751,1610612748
2023-24,203915,Spencer Dinwiddie,22300227,L,41.8,9,23,0.391,3,8,0.375,5,5,1.0,2,4,12,4,3,26,8,47.2,199,2023-11-22,0,0.516,123.3,107.92,1610612751,1610612737
2023-24,203915,Spencer Dinwiddie,22300208,L,27.633333333333333,3,10,0.3,1,4,0.25,5,6,0.833,0,4,5,2,0,12,-21,25.3,7632,2023-11-19,1,0.475,105.3,95.48,1610612751,1610612755
2023-24,203915,Spencer Dinwiddie,22300200,L,32.6,2,9,0.222,2,7,0.286,4,6,0.667,2,3,7,2,1,10,4,24.5,4425,2023-11-16,0,0.43,112.9,97.72,1610612751,1610612748
2023-24,203915,Spencer Dinwiddie,22300020,W,37.516666666666666,10,18,0.556,5,10,0.5,4,6,0.667,1,4,9,1,3,29,25,47.5,1406,2023-11-14,1,0.703,128.1,97.52,1610612751,1610612753
2023-24,203915,Spencer Dinwiddie,22300178,W,30.716666666666665,3,10,0.3,0,5,0.0,6,7,0.857,0,4,3,0,2,12,13,30.3,5642,2023-11-12,1,0.459,96.4,104.9,1610612751,1610612764
2023-24,203915,Spencer Dinwiddie,22300010,L,19.933333333333334,3,7,0.429,3,6,0.5,3,4,0.75,0,4,4,2,2,12,-14,20.8,12254,2023-11-10,0,0.685,111.6,96.62,1610612751,1610612738
2023-24,203915,Spencer Dinwiddie,22300160,W,26.23333333333333,2,8,0.25,2,7,0.286,1,2,0.5,0,3,4,2,0,7,-1,14.6,8507,2023-11-08,1,0.394,102.3,99.72,1610612751,1610612746
2023-24,203915,Spencer Dinwiddie,22300149,L,23.695,1,4,0.25,1,3,0.333,0,0,0.0,1,2,3,0,0,3,13,11.1,10082,2023-11-06,1,0.375,120.5,104.14,1610612751,1610612749
2023-24,203915,Spencer Dinwiddie,22300136,L,35.28333333333333,8,14,0.571,3,7,0.429,0,3,0.0,0,6,6,1,1,19,-6,34.2,2716,2023-11-04,1,0.62,110.2,103.18,1610612751,1610612738
2023-24,203915,Spencer Dinwiddie,22300004,W,30.933333333333334,4,7,0.571,2,4,0.5,0,0,0.0,0,3,9,3,0,10,15,30.1,5499,2023-11-03,0,0.714,107.7,98.68,1610612751,1610612741
2023-24,203915,Spencer Dinwiddie,22300101,W,12.9,2,6,0.333,1,3,0.333,0,0,0.0,0,1,3,1,2,5,14,9.7,15971,2023-10-30,0,0.417,126.6,105.94,1610612751,1610612766
2023-24,203915,Spencer Dinwiddie,22300084,L,39.71333333333333,8,17,0.471,6,12,0.5,1,2,0.5,0,3,8,2,4,23,4,36.6,537,2023-10-27,0,0.643,117.2,103.36,1610612751,1610612742
2023-24,203915,Spencer Dinwiddie,22300067,L,23.95,1,3,0.333,1,3,0.333,2,2,1.0,0,1,3,1,2,5,-10,9.7,9926,2023-10-25,1,0.644,112.5,99.92,1610612751,1610612739
2023-24,1630649,Stanley Umude,22300919,L,13.613333333333332,1,5,0.2,1,3,0.333,0,0,0.0,2,0,0,0,3,3,-20,8.4,15671,2024-03-09,1,0.3,112.7,113.04,1610612765,1610612742
2023-24,1630649,Stanley Umude,22300749,L,6.15,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,8,2.7,18209,2024-02-10,0,0.0,100.9,104.76,1610612765,1610612746
2023-24,1630649,Stanley Umude,22300741,W,28.58333333333333,5,8,0.625,3,4,0.75,1,1,1.0,0,2,0,1,4,14,-3,15.4,7020,2024-02-08,0,0.829,118.9,98.34,1610612765,1610612757
2023-24,1630649,Stanley Umude,22300268,L,1.6666666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,-3,0.0,19930,2023-11-30,0,0.0,111.5,99.9,1610612765,1610612752
2023-24,1630649,Stanley Umude,22300258,L,20.19833333333333,2,9,0.222,2,5,0.4,2,2,1.0,0,5,2,3,5,8,3,17.0,12103,2023-11-29,1,0.405,99.9,107.94,1610612765,1610612747
2023-24,1630649,Stanley Umude,22300253,L,2.1333333333333333,0,1,0.0,0,1,0.0,0,0,0.0,1,0,0,1,2,0,-1,0.2,19770,2023-11-27,1,0.0,97.8,110.34,1610612765,1610612764
2023-24,1630649,Stanley Umude,22300047,L,8.261666666666667,0,1,0.0,0,0,0.0,0,0,0.0,1,1,0,1,3,0,-14,10.4,17569,2023-11-24,0,0.0,112.4,103.56,1610612765,1610612754
2023-24,1630649,Stanley Umude,22300218,L,18.316666666666663,4,8,0.5,3,5,0.6,0,0,0.0,0,1,2,1,1,11,-2,14.2,13175,2023-11-20,1,0.688,103.6,99.34,1610612765,1610612743
2023-24,1630649,Stanley Umude,22300211,L,25.366666666666667,5,6,0.833,2,3,0.667,7,8,0.875,0,4,3,1,2,19,-12,30.3,9051,2023-11-19,0,0.998,104.2,109.58,1610612765,1610612761
2023-24,1630649,Stanley Umude,22300030,L,17.316666666666666,2,3,0.667,2,3,0.667,4,4,1.0,1,5,0,0,1,10,0,23.2,13730,2023-11-17,0,1.05,103.5,96.42,1610612765,1610612739
2023-24,1630649,Stanley Umude,22300008,L,17.341666666666665,1,2,0.5,1,2,0.5,7,8,0.875,0,4,1,0,2,10,-2,16.3,13718,2023-11-10,1,0.906,104.2,100.36,1610612765,1610612755
2023-24,1630649,Stanley Umude,22300165,L,8.928333333333333,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,2,1,2,-2,3.0,17385,2023-11-08,0,0.5,104.4,111.06,1610612765,1610612749
2023-24,1630649,Stanley Umude,22300145,L,15.916666666666666,5,8,0.625,4,5,0.8,1,1,1.0,0,3,0,1,3,15,-7,17.6,14492,2023-11-06,1,0.889,111.0,99.24,1610612765,1610612744
2023-24,1630649,Stanley Umude,22300140,L,4.466666666666667,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0.0,18848,2023-11-05,1,0.0,106.9,100.96,1610612765,1610612756
2023-24,1630649,Stanley Umude,22300129,L,0.605,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,20301,2023-11-02,0,0.0,113.2,101.42,1610612765,1610612740
2023-24,1630649,Stanley Umude,22300115,L,12.165,0,1,0.0,0,0,0.0,0,0,0.0,0,2,0,0,3,0,-8,2.4,16271,2023-11-01,1,0.0,94.5,106.18,1610612765,1610612757
2023-24,1630649,Stanley Umude,22300109,L,1.8166666666666669,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,8,3.0,19869,2023-10-30,0,0.0,106.1,104.94,1610612765,1610612760
2023-24,1630649,Stanley Umude,22300088,W,0.71,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,-3,0.0,20259,2023-10-28,1,0.0,121.9,95.92,1610612765,1610612741
2023-24,201939,Stephen Curry,22300907,L,28.7,5,18,0.278,3,12,0.25,2,2,1.0,0,3,1,2,1,15,9,18.1,6948,2024-03-07,1,0.397,113.7,105.72,1610612744,1610612741
2023-24,201939,Stephen Curry,22300899,W,30.756666666666668,10,18,0.556,6,10,0.6,3,4,0.75,2,6,5,2,1,29,15,44.1,5615,2024-03-06,1,0.734,122.5,103.34,1610612744,1610612749
2023-24,201939,Stephen Curry,22300872,L,16.683333333333334,2,13,0.154,0,9,0.0,0,0,0.0,0,1,3,2,0,4,-29,7.7,14080,2024-03-03,0,0.154,85.7,102.28,1610612744,1610612738
2023-24,201939,Stephen Curry,22300860,W,30.101666666666667,9,22,0.409,7,15,0.467,0,0,0.0,2,4,6,4,2,25,12,37.2,6036,2024-03-01,0,0.568,114.4,105.7,1610612744,1610612761
2023-24,201939,Stephen Curry,22300852,W,31.581666666666667,11,26,0.423,8,18,0.444,1,1,1.0,2,9,1,3,0,31,20,45.7,5096,2024-02-29,0,0.586,110.0,100.8,1610612744,1610612752
2023-24,201939,Stephen Curry,22300834,W,29.633333333333333,6,21,0.286,4,16,0.25,2,2,1.0,0,5,6,3,1,18,1,36.0,6348,2024-02-27,0,0.411,113.0,108.12,1610612744,1610612764
2023-24,201939,Stephen Curry,22300824,L,32.18,6,19,0.316,1,10,0.1,7,8,0.875,0,1,4,3,2,20,-22,24.2,4694,2024-02-25,1,0.444,103.2,98.6,1610612744,1610612743
2023-24,201939,Stephen Curry,22300811,W,31.23333333333333,5,14,0.357,3,11,0.273,2,2,1.0,0,2,5,4,1,15,10,23.9,5321,2024-02-23,1,0.504,94.7,100.62,1610612744,1610612766
2023-24,201939,Stephen Curry,22300802,W,31.791666666666668,12,24,0.5,6,13,0.462,2,2,1.0,0,1,8,1,1,32,25,53.2,4946,2024-02-22,1,0.643,119.4,102.7,1610612744,1610612747
2023-24,201939,Stephen Curry,22300576,W,35.46,4,14,0.286,2,8,0.25,6,8,0.75,1,1,10,4,2,16,-2,32.4,2601,2024-02-15,0,0.457,134.2,105.2,1610612744,1610612762
2023-24,201939,Stephen Curry,22300789,L,34.665,15,31,0.484,9,19,0.474,2,2,1.0,1,3,5,4,3,41,-6,49.3,3116,2024-02-14,1,0.643,116.9,105.6,1610612744,1610612746
2023-24,201939,Stephen Curry,22300769,W,32.09,9,19,0.474,7,16,0.438,0,0,0.0,0,6,10,1,1,25,30,58.2,4753,2024-02-12,0,0.658,118.9,108.26,1610612744,1610612762
2023-24,201939,Stephen Curry,22300757,W,33.85,10,22,0.455,9,16,0.563,1,2,0.5,1,8,6,3,0,30,10,49.8,3637,2024-02-10,1,0.656,105.8,106.44,1610612744,1610612756
2023-24,201939,Stephen Curry,22300733,W,30.1,15,22,0.682,11,16,0.688,1,2,0.5,0,2,2,2,2,42,13,48.4,6037,2024-02-08,0,0.918,123.9,102.8,1610612744,1610612754
2023-24,201939,Stephen Curry,22300727,W,24.6,2,7,0.286,1,4,0.25,4,4,1.0,0,3,1,4,2,9,13,13.1,9530,2024-02-07,0,0.514,121.3,106.42,1610612744,1610612755
2023-24,201939,Stephen Curry,22300717,W,34.28333333333333,12,24,0.5,4,11,0.364,1,1,1.0,1,4,3,4,2,29,6,35.5,3341,2024-02-05,0,0.593,107.8,99.4,1610612744,1610612751
2023-24,201939,Stephen Curry,22300699,L,41.35,22,38,0.579,10,23,0.435,6,6,1.0,1,5,4,2,1,60,-1,74.2,244,2024-02-03,0,0.738,110.9,107.09,1610612744,1610612737
2023-24,201939,Stephen Curry,22300693,W,32.27,6,16,0.375,4,9,0.444,4,4,1.0,0,6,6,3,1,20,12,36.2,4618,2024-02-02,0,0.563,120.2,101.62,1610612744,1610612763
2023-24,201939,Stephen Curry,22300673,W,35.21666666666667,12,17,0.706,8,13,0.615,5,5,1.0,1,7,7,5,2,37,26,55.1,2761,2024-01-30,1,0.964,122.2,97.3,1610612744,1610612755
2023-24,201939,Stephen Curry,22300650,L,43.40166666666666,17,35,0.486,9,21,0.429,3,3,1.0,0,3,7,4,4,46,-2,59.1,93,2024-01-27,1,0.633,109.1,109.64,1610612744,1610612747
2023-24,201939,Stephen Curry,22300632,L,36.333333333333336,13,26,0.5,6,14,0.429,1,1,1.0,1,5,2,2,0,33,-8,44.2,2054,2024-01-25,1,0.624,129.0,102.24,1610612744,1610612758
2023-24,201939,Stephen Curry,22300626,W,31.3,7,16,0.438,5,8,0.625,6,6,1.0,0,3,8,1,3,25,9,39.6,5263,2024-01-24,1,0.671,134.4,101.56,1610612744,1610612737
2023-24,201939,Stephen Curry,22300560,L,32.733333333333334,11,20,0.55,3,9,0.333,1,1,1.0,1,3,8,5,4,26,-2,46.8,4338,2024-01-15,0,0.636,100.6,106.0,1610612744,1610612763
2023-24,201939,Stephen Curry,22300536,W,35.175,8,24,0.333,6,15,0.4,5,5,1.0,0,5,9,1,1,27,5,48.5,2789,2024-01-12,0,0.515,141.1,99.12,1610612744,1610612741
2023-24,201939,Stephen Curry,22300525,L,25.183333333333334,4,13,0.308,3,8,0.375,4,4,1.0,0,1,6,3,0,15,-4,25.2,9162,2024-01-10,1,0.508,105.1,100.14,1610612744,1610612740
2023-24,201939,Stephen Curry,22300504,L,29.85,2,14,0.143,0,9,0.0,5,5,1.0,0,1,6,2,3,9,-17,17.2,6203,2024-01-07,1,0.278,115.0,100.38,1610612744,1610612761
2023-24,201939,Stephen Curry,22300490,W,30.926666666666662,7,19,0.368,4,12,0.333,8,9,0.889,0,6,4,4,0,26,0,41.2,5511,2024-01-05,1,0.566,107.6,104.2,1610612744,1610612765
2023-24,201939,Stephen Curry,22300478,L,34.583333333333336,11,23,0.478,5,12,0.417,3,3,1.0,0,4,6,2,1,30,-1,47.8,3162,2024-01-04,1,0.617,129.5,96.9,1610612744,1610612743
2023-24,201939,Stephen Curry,22300463,W,35.233333333333334,12,20,0.6,4,9,0.444,8,11,0.727,1,1,6,2,4,36,12,60.4,2743,2024-01-02,1,0.725,124.4,100.7,1610612744,1610612753
2023-24,201939,Stephen Curry,22300444,L,34.5,9,25,0.36,6,15,0.4,1,1,1.0,0,2,7,3,3,25,-6,37.9,3201,2023-12-30,1,0.491,117.6,102.2,1610612744,1610612742
2023-24,201939,Stephen Curry,22300426,L,31.711666666666662,3,15,0.2,2,8,0.25,5,6,0.833,0,4,5,1,1,13,-14,33.3,4997,2023-12-28,1,0.368,102.0,100.34,1610612744,1610612748
2023-24,201939,Stephen Curry,22300402,L,34.335,7,21,0.333,3,13,0.231,1,1,1.0,1,1,4,3,4,18,-26,29.4,3307,2023-12-25,0,0.42,112.7,100.6,1610612744,1610612743
2023-24,201939,Stephen Curry,22300399,W,30.3,11,18,0.611,2,7,0.286,3,3,1.0,0,3,2,1,1,27,4,32.6,5912,2023-12-23,1,0.699,127.8,98.78,1610612744,1610612757
2023-24,201939,Stephen Curry,22300386,W,26.9,9,18,0.5,8,13,0.615,4,5,0.8,0,4,7,2,0,30,-1,46.3,8077,2023-12-22,1,0.743,124.3,105.68,1610612744,1610612764
2023-24,201939,Stephen Curry,22300362,W,38.3,11,21,0.524,6,11,0.545,5,5,1.0,0,3,6,4,5,33,8,41.6,1055,2023-12-19,1,0.711,123.2,99.01,1610612744,1610612738
2023-24,201939,Stephen Curry,22300348,W,31.23,2,12,0.167,0,8,0.0,3,4,0.75,0,2,8,4,1,7,14,23.4,5331,2023-12-17,0,0.254,120.0,99.24,1610612744,1610612757
2023-24,201939,Stephen Curry,22300339,W,35.03333333333333,14,22,0.636,6,8,0.75,3,3,1.0,0,3,1,3,1,37,7,48.1,2879,2023-12-16,1,0.793,123.0,101.2,1610612744,1610612751
2023-24,201939,Stephen Curry,22300325,L,34.03333333333333,5,17,0.294,3,13,0.231,4,4,1.0,0,4,4,1,3,17,-3,26.8,3506,2023-12-14,0,0.453,116.1,97.78,1610612744,1610612746
2023-24,201939,Stephen Curry,22300308,L,32.075,8,24,0.333,4,15,0.267,4,4,1.0,0,5,4,1,2,24,-15,44.0,4764,2023-12-12,0,0.466,109.6,106.42,1610612744,1610612756
2023-24,201939,Stephen Curry,22301222,L,40.361666666666665,10,20,0.5,6,12,0.5,8,8,1.0,0,6,3,3,0,34,-5,45.7,403,2023-12-08,0,0.723,114.2,105.49,1610612744,1610612760
2023-24,201939,Stephen Curry,22301214,W,34.48,8,18,0.444,5,13,0.385,10,11,0.909,0,5,1,4,2,31,4,34.5,3213,2023-12-06,1,0.679,107.3,101.78,1610612744,1610612757
2023-24,201939,Stephen Curry,22300280,L,36.60666666666667,7,18,0.389,4,9,0.444,4,4,1.0,1,3,11,2,0,22,2,41.3,1908,2023-12-02,0,0.557,106.1,103.86,1610612744,1610612746
2023-24,201939,Stephen Curry,22300273,W,33.0,8,15,0.533,3,9,0.333,7,9,0.778,0,7,8,2,2,26,-4,50.4,4158,2023-11-30,1,0.686,126.8,95.6,1610612744,1610612746
2023-24,201939,Stephen Curry,22300060,L,37.055,8,20,0.4,4,12,0.333,9,9,1.0,3,7,6,5,5,29,7,48.0,1645,2023-11-28,0,0.605,114.7,107.34,1610612744,1610612758
2023-24,201939,Stephen Curry,22300051,W,34.81666666666667,11,20,0.55,7,14,0.5,6,6,1.0,0,3,6,6,2,35,4,44.6,3017,2023-11-24,1,0.773,108.7,109.42,1610612744,1610612759
2023-24,201939,Stephen Curry,22300236,L,27.706666666666667,6,15,0.4,1,8,0.125,3,3,1.0,0,3,6,2,2,16,-17,26.6,7595,2023-11-22,0,0.49,106.7,105.32,1610612744,1610612756
2023-24,201939,Stephen Curry,22300224,W,34.78333333333333,8,14,0.571,5,9,0.556,11,12,0.917,0,5,1,4,2,32,-3,35.5,3030,2023-11-20,1,0.83,132.2,93.94,1610612744,1610612745
2023-24,201939,Stephen Curry,22300207,L,40.266666666666666,8,21,0.381,5,11,0.455,4,4,1.0,0,7,3,2,2,25,0,35.9,422,2023-11-18,1,0.549,113.6,99.64,1610612744,1610612760
2023-24,201939,Stephen Curry,22300186,L,36.13166666666667,11,25,0.44,5,13,0.385,11,12,0.917,1,4,3,5,2,38,-4,46.5,2189,2023-11-12,1,0.627,106.5,101.76,1610612744,1610612750
2023-24,201939,Stephen Curry,22300176,L,32.55,9,24,0.375,4,14,0.286,8,8,1.0,1,2,2,4,1,30,-8,38.6,4452,2023-11-11,1,0.545,101.7,106.56,1610612744,1610612739
2023-24,201939,Stephen Curry,22300169,L,34.46666666666667,6,17,0.353,6,13,0.462,5,5,1.0,1,4,4,3,2,23,-10,35.0,3218,2023-11-08,0,0.599,110.0,96.56,1610612744,1610612743
